,src,dst,tx_x,tx_y,rx_x,rx_y,distance,power,mtoa,pl,txloss
22844,134,64,62.4571,27.2073,30.9571,27.157,31.5,-38.8271,1.19474e-07,63.1289,63.1289
22845,134,65,62.4571,27.2073,30.9643,22.657,31.8198,-47.2737,1.20796e-07,71.5755,71.5755
22846,134,66,62.4571,27.2073,30.9715,18.157,32.7605,-37.1374,1.21511e-07,61.4391,61.4391
22847,134,67,62.4571,27.2073,30.9787,13.657,34.271,-40.8803,1.30778e-07,65.1821,65.1821
22848,134,68,62.4571,27.2073,30.9859,9.15703,36.2802,-38.9459,1.37362e-07,63.2477,63.2477
22849,134,69,62.4571,27.2073,30.9931,4.65703,38.7105,-43.3038,1.45447e-07,67.6056,67.6056
22850,134,70,62.4571,27.2073,35.4284,45.1642,32.45,-45.4146,1.20982e-07,69.7164,69.7164
22851,134,71,62.4571,27.2073,35.4355,40.6642,30.1869,-54.8534,1.12892e-07,79.1551,79.1551
22852,134,72,62.4571,27.2073,35.4427,36.1642,28.4605,-44.4665,1.06298e-07,68.7683,68.7683
22853,134,73,62.4571,27.2073,35.4499,31.6642,27.3724,-39.6235,1.0423e-07,63.9253,63.9253
22854,134,74,62.4571,27.2073,35.4571,27.1642,27,-37.9244,1.03781e-07,62.2262,62.2262
22855,134,75,62.4571,27.2073,35.4643,22.6642,27.3724,-41.7624,1.05123e-07,66.0642,66.0642
22856,134,76,62.4571,27.2073,35.4715,18.1642,28.4605,-54.631,1.064e-07,78.9327,78.9327
22857,134,77,62.4571,27.2073,35.4787,13.6642,30.1869,-41.2327,1.1553e-07,65.5344,65.5344
22858,134,78,62.4571,27.2073,35.4859,9.16422,32.45,-37.9317,1.22789e-07,62.2334,62.2334
22859,134,79,62.4571,27.2073,35.493,4.66422,35.1461,-36.2469,1.31651e-07,60.5486,60.5486
22860,134,80,62.4571,27.2073,39.9284,45.1714,28.8141,-37.9681,1.08131e-07,62.2698,62.2698
22861,134,81,62.4571,27.2073,39.9355,40.6714,26.2393,-38.6604,9.90247e-08,62.9621,62.9621
22862,134,82,62.4571,27.2073,39.9427,36.1714,24.2332,-33.2775,9.17291e-08,57.5793,57.5793
22863,134,83,62.4571,27.2073,39.9499,31.6714,22.9456,-35.0443,8.77162e-08,59.3461,59.3461
22864,134,84,62.4571,27.2073,39.9571,27.1714,22.5,-36.5504,8.62465e-08,60.8522,60.8522
22865,134,85,62.4571,27.2073,39.9643,22.6714,22.9456,-36.5876,8.79658e-08,60.8894,60.8894
22866,134,86,62.4571,27.2073,39.9715,18.1714,24.2332,-41.2551,9.01141e-08,65.5569,65.5569
22867,134,87,62.4571,27.2073,39.9787,13.6714,26.2393,-39.1271,1.00057e-07,63.4289,63.4289
22868,134,88,62.4571,27.2073,39.9859,9.1714,28.8141,-39.4434,1.08709e-07,63.7452,63.7452
22869,134,89,62.4571,27.2073,39.993,4.67141,31.8198,-39.1406,1.18539e-07,63.4424,63.4424
22870,134,90,62.4571,27.2073,44.4283,45.1785,25.4558,-39.9286,9.67405e-08,64.2304,64.2304
22871,134,91,62.4571,27.2073,44.4355,40.6786,22.5,-34.2298,8.60708e-08,58.5316,58.5316
22872,134,92,62.4571,27.2073,44.4427,36.1786,20.1246,-33.4465,7.63109e-08,57.7482,57.7482
22873,134,93,62.4571,27.2073,44.4499,31.6786,18.554,-30.4216,6.9826e-08,54.7233,54.7233
22874,134,94,62.4571,27.2073,44.4571,27.1786,18,-32.4689,6.77284e-08,56.7707,56.7707
22875,134,95,62.4571,27.2073,44.4643,22.6786,18.554,-31.1082,6.9752e-08,55.41,55.41
22876,134,96,62.4571,27.2073,44.4715,18.1786,20.1246,-32.372,7.56951e-08,56.6738,56.6738
22877,134,97,62.4571,27.2073,44.4787,13.6786,22.5,-35.8022,8.41657e-08,60.104,60.104
22878,134,98,62.4571,27.2073,44.4858,9.17859,25.4558,-35.9577,9.41907e-08,60.2595,60.2595
22879,134,99,62.4571,27.2073,44.493,4.6786,28.8141,-39.4745,1.054e-07,63.7762,63.7762
22880,134,100,62.4571,27.2073,48.9283,45.1857,22.5,-34.0515,8.47296e-08,58.3533,58.3533
22881,134,101,62.4571,27.2073,48.9355,40.6857,19.0919,-33.4523,7.23226e-08,57.7541,57.7541
22882,134,102,62.4571,27.2073,48.9427,36.1857,16.225,-31.1024,6.26026e-08,55.4041,55.4041
22883,134,103,62.4571,27.2073,48.9499,31.6858,14.2302,-33.8527,5.36701e-08,58.1544,58.1544
22884,134,104,62.4571,27.2073,48.9571,27.1858,13.5,-30.5526,5.04435e-08,54.8544,54.8544
22885,134,105,62.4571,27.2073,48.9643,22.6858,14.2302,-32.6378,5.36293e-08,56.9396,56.9396
22886,134,106,62.4571,27.2073,48.9715,18.1858,16.225,-30.5189,6.07397e-08,54.8207,54.8207
22887,134,107,62.4571,27.2073,48.9787,13.6858,19.0919,-32.5142,7.11269e-08,56.816,56.816
22888,134,108,62.4571,27.2073,48.9858,9.18578,22.5,-33.5065,8.30804e-08,57.8082,57.8082
22889,134,109,62.4571,27.2073,48.993,4.68578,26.2393,-38.9811,9.57787e-08,63.2829,63.2829
22890,134,110,62.4571,27.2073,53.4283,45.1929,20.1246,-32.1891,7.54872e-08,56.4909,56.4909
22891,134,111,62.4571,27.2073,53.4355,40.6929,16.225,-32.0883,6.06267e-08,56.3901,56.3901
22892,134,112,62.4571,27.2073,53.4427,36.1929,12.7279,-31.2022,4.79734e-08,55.504,55.504
22893,134,113,62.4571,27.2073,53.4499,31.6929,10.0623,-31.2732,3.69688e-08,55.5749,55.5749
22894,134,114,62.4571,27.2073,53.4571,27.1929,9,-27.2813,3.26053e-08,51.5831,51.5831
22895,134,115,62.4571,27.2073,53.4643,22.693,10.0623,-32.4462,3.68812e-08,56.748,56.748
22896,134,116,62.4571,27.2073,53.4715,18.193,12.7279,-32.1049,4.70526e-08,56.4067,56.4067
22897,134,117,62.4571,27.2073,53.4786,13.693,16.225,-33.0499,6.01899e-08,57.3516,57.3516
22898,134,118,62.4571,27.2073,53.4858,9.19297,20.1246,-32.8684,7.45567e-08,57.1702,57.1702
22899,134,119,62.4571,27.2073,53.493,4.69297,24.2332,-32.2798,8.85654e-08,56.5816,56.5816
22900,134,120,62.4571,27.2073,57.9283,45.2001,18.554,-37.9718,7.23589e-08,62.2735,62.2735
22901,134,121,62.4571,27.2073,57.9355,40.7001,14.2302,-33.4065,5.33784e-08,57.7083,57.7083
22902,134,122,62.4571,27.2073,57.9427,36.2001,10.0623,-28.0648,3.69985e-08,52.3665,52.3665
22903,134,123,62.4571,27.2073,57.9499,31.7001,6.36396,-22.6537,2.25878e-08,46.9554,46.9554
22904,134,124,62.4571,27.2073,57.9571,27.2001,4.5,-21.023,1.57455e-08,45.3248,45.3248
22905,134,125,62.4571,27.2073,57.9643,22.7001,6.36396,-22.4761,2.25784e-08,46.7778,46.7778
22906,134,126,62.4571,27.2073,57.9715,18.2001,10.0623,-28.3642,3.64818e-08,52.666,52.666
22907,134,127,62.4571,27.2073,57.9786,13.7001,14.2303,-28.0964,5.26363e-08,52.3981,52.3981
22908,134,128,62.4571,27.2073,57.9858,9.20015,18.554,-37.1402,6.72018e-08,61.442,61.442
22909,134,129,62.4571,27.2073,57.993,4.70016,22.9456,-37.8321,8.2778e-08,62.1338,62.1338
22910,134,130,62.4571,27.2073,62.4283,45.2073,18,-29.6938,6.53775e-08,53.9956,53.9956
22911,134,131,62.4571,27.2073,62.4355,40.7073,13.5,-36.0198,5.01873e-08,60.3215,60.3215
22912,134,132,62.4571,27.2073,62.4427,36.2073,9,-23.2147,3.3356e-08,47.5165,47.5165
22913,134,133,62.4571,27.2073,62.4499,31.7073,4.5,-19.7779,1.60863e-08,44.0797,44.0797
22914,134,134,62.4571,27.2073,62.4571,27.2073,0,-27.8573,1.32779e-08,52.159,52.159
22915,134,135,62.4571,27.2073,62.4643,22.7073,4.5,-19.5718,1.60463e-08,43.8735,43.8735
22916,134,136,62.4571,27.2073,62.4714,18.2073,9,-23.2592,3.32988e-08,47.561,47.561
22917,134,137,62.4571,27.2073,62.4786,13.7073,13.5,-30.0927,5.15137e-08,54.3945,54.3945
22918,134,138,62.4571,27.2073,62.4858,9.20734,18,-32.6878,6.9426e-08,56.9895,56.9895
22919,134,139,62.4571,27.2073,62.493,4.70735,22.5,-34.6333,8.61522e-08,58.935,58.935
22920,134,140,62.4571,27.2073,66.9283,45.2145,18.554,-36.3479,6.8605e-08,60.6497,60.6497
22921,134,141,62.4571,27.2073,66.9355,40.7145,14.2302,-31.7744,5.40072e-08,56.0761,56.0761
22922,134,142,62.4571,27.2073,66.9427,36.2145,10.0623,-29.5708,3.76528e-08,53.8726,53.8726
22923,134,143,62.4571,27.2073,66.9499,31.7145,6.36396,-21.1094,2.33698e-08,45.4112,45.4112
22924,134,144,62.4571,27.2073,66.9571,27.2145,4.5,-19.2886,1.62712e-08,43.5904,43.5904
22925,134,145,62.4571,27.2073,66.9643,22.7145,6.36396,-22.0135,2.33785e-08,46.3152,46.3152
22926,134,146,62.4571,27.2073,66.9714,18.2145,10.0623,-28.5647,3.77153e-08,52.8665,52.8665
22927,134,147,62.4571,27.2073,66.9786,13.7145,14.2303,-31.3817,5.43881e-08,55.6835,55.6835
22928,134,148,62.4571,27.2073,66.9858,9.21453,18.554,-32.2318,7.09984e-08,56.5335,56.5335
22929,134,149,62.4571,27.2073,66.993,4.71454,22.9456,-33.043,8.64255e-08,57.3447,57.3447
22930,134,150,62.4571,27.2073,71.4283,45.2217,20.1246,-32.9381,7.41777e-08,57.2398,57.2398
22931,134,151,62.4571,27.2073,71.4355,40.7217,16.225,-31.2065,6.13106e-08,55.5083,55.5083
22932,134,152,62.4571,27.2073,71.4427,36.2217,12.7279,-35.7069,4.79995e-08,60.0086,60.0086
22933,134,153,62.4571,27.2073,71.4499,31.7217,10.0623,-26.3915,3.77428e-08,50.6932,50.6932
22934,134,154,62.4571,27.2073,71.4571,27.2217,9,-24.6509,3.33429e-08,48.9527,48.9527
22935,134,155,62.4571,27.2073,71.4642,22.7217,10.0623,-27.3415,3.78026e-08,51.6433,51.6433
22936,134,156,62.4571,27.2073,71.4714,18.2217,12.7279,-34.2701,4.81896e-08,58.5719,58.5719
22937,134,157,62.4571,27.2073,71.4786,13.7217,16.225,-30.4116,6.20909e-08,54.7134,54.7134
22938,134,158,62.4571,27.2073,71.4858,9.22172,20.1246,-35.5831,7.68986e-08,59.8849,59.8849
22939,134,159,62.4571,27.2073,71.493,4.72172,24.2332,-36.3674,9.15274e-08,60.6692,60.6692
22940,134,160,62.4571,27.2073,75.9283,45.2289,22.5,-34.9013,8.2669e-08,59.2031,59.2031
22941,134,161,62.4571,27.2073,75.9355,40.7289,19.0919,-37.3281,7.18443e-08,61.6298,61.6298
22942,134,162,62.4571,27.2073,75.9427,36.2289,16.225,-32.8039,6.12992e-08,57.1056,57.1056
22943,134,163,62.4571,27.2073,75.9499,31.7289,14.2302,-36.0783,5.37933e-08,60.38,60.38
22944,134,164,62.4571,27.2073,75.9571,27.2289,13.5,-27.794,5.07506e-08,52.0957,52.0957
22945,134,165,62.4571,27.2073,75.9642,22.7289,14.2302,-35.3703,5.39348e-08,59.672,59.672
22946,134,166,62.4571,27.2073,75.9714,18.2289,16.225,-34.2473,6.14489e-08,58.549,58.549
22947,134,167,62.4571,27.2073,75.9786,13.7289,19.0919,-34.8533,7.21888e-08,59.155,59.155
22948,134,168,62.4571,27.2073,75.9858,9.22891,22.5,-32.7079,8.47868e-08,57.0097,57.0097
22949,134,169,62.4571,27.2073,75.993,4.72891,26.2393,-40.9336,9.81367e-08,65.2354,65.2354
22950,135,0,62.4643,22.7073,3.9284,45.1139,62.6777,-45.7787,3.01667e-07,70.0805,70.0805
22951,135,1,62.4643,22.7073,3.93558,40.6139,61.2066,-51.9788,2.91185e-07,76.2806,76.2806
22952,135,2,62.4643,22.7073,3.94277,36.1139,60.0375,-56.347,2.77199e-07,80.6487,80.6487
22953,135,3,62.4643,22.7073,3.94996,31.6139,59.1883,-54.3607,2.65523e-07,78.6625,78.6625
22954,135,4,62.4643,22.7073,3.95715,27.1139,58.6728,-53.2883,2.60905e-07,77.5901,77.5901
22955,135,5,62.4643,22.7073,3.96433,22.6139,58.5,-61.1877,2.56589e-07,85.4895,85.4895
22956,135,6,62.4643,22.7073,3.97152,18.1139,58.6728,-40.0681,2.10876e-07,64.3698,64.3698
22957,135,7,62.4643,22.7073,3.97871,13.6139,59.1883,-39.9019,2.13057e-07,64.2037,64.2037
22958,135,8,62.4643,22.7073,3.9859,9.1139,60.0375,-41.2384,2.16207e-07,65.5402,65.5402
22959,135,9,62.4643,22.7073,3.99309,4.61391,61.2066,-40.1219,2.20777e-07,64.4237,64.4237
22960,135,10,62.4643,22.7073,8.42839,45.121,58.5,-46.0143,2.85402e-07,70.3161,70.3161
22961,135,11,62.4643,22.7073,8.43558,40.621,56.921,-49.9786,2.89222e-07,74.2804,74.2804
22962,135,12,62.4643,22.7073,8.44277,36.1211,55.6619,-59.1464,2.62235e-07,83.4481,83.4481
22963,135,13,62.4643,22.7073,8.44995,31.6211,54.7449,-53.7516,2.52417e-07,78.0534,78.0534
22964,135,14,62.4643,22.7073,8.45714,27.1211,54.1872,-67.5409,2.46771e-07,91.8427,91.8427
22965,135,15,62.4643,22.7073,8.46433,22.6211,54,-55.9653,2.45176e-07,80.2671,80.2671
22966,135,16,62.4643,22.7073,8.47152,18.1211,54.1872,-40.5486,1.9741e-07,64.8503,64.8503
22967,135,17,62.4643,22.7073,8.4787,13.6211,54.7449,-38.2186,1.99564e-07,62.5204,62.5204
22968,135,18,62.4643,22.7073,8.48589,9.12109,55.6619,-40.6069,2.02756e-07,64.9087,64.9087
22969,135,19,62.4643,22.7073,8.49308,4.62109,56.921,-43.3579,2.07711e-07,67.6596,67.6596
22970,135,20,62.4643,22.7073,12.9284,45.1282,54.3737,-46.4519,2.54698e-07,70.7537,70.7537
22971,135,21,62.4643,22.7073,12.9356,40.6282,52.6712,-47.2714,2.69233e-07,71.5731,71.5731
22972,135,22,62.4643,22.7073,12.9428,36.1282,51.3079,-55.2414,2.43138e-07,79.5431,79.5431
22973,135,23,62.4643,22.7073,12.9499,31.6282,50.3115,-62.5393,2.39631e-07,86.8411,86.8411
22974,135,24,62.4643,22.7073,12.9571,27.1283,49.7041,-58.0443,2.34022e-07,82.3461,82.3461
22975,135,25,62.4643,22.7073,12.9643,22.6283,49.5,-57.8743,2.32721e-07,82.176,82.176
22976,135,26,62.4643,22.7073,12.9715,18.1283,49.7041,-39.1313,1.83206e-07,63.4331,63.4331
22977,135,27,62.4643,22.7073,12.9787,13.6283,50.3115,-37.6464,1.85582e-07,61.9482,61.9482
22978,135,28,62.4643,22.7073,12.9859,9.12828,51.3079,-38.1927,1.89381e-07,62.4945,62.4945
22979,135,29,62.4643,22.7073,12.9931,4.62828,52.6712,-37.461,1.94146e-07,61.7628,61.7628
22980,135,30,62.4643,22.7073,17.4284,45.1354,50.3115,-42.7363,2.06463e-07,67.0381,67.0381
22981,135,31,62.4643,22.7073,17.4356,40.6354,48.4665,-51.6832,2.4933e-07,75.9849,75.9849
22982,135,32,62.4643,22.7073,17.4428,36.1354,46.9814,-51.7795,2.28458e-07,76.0812,76.0812
22983,135,33,62.4643,22.7073,17.4499,31.6354,45.8912,-65.6102,2.22971e-07,89.9119,89.9119
22984,135,34,62.4643,22.7073,17.4571,27.1354,45.2244,-52.5046,2.18193e-07,76.8064,76.8064
22985,135,35,62.4643,22.7073,17.4643,22.6354,45,-60.744,2.17161e-07,85.0458,85.0458
22986,135,36,62.4643,22.7073,17.4715,18.1355,45.2244,-39.1763,1.68158e-07,63.478,63.478
22987,135,37,62.4643,22.7073,17.4787,13.6355,45.8912,-36.4924,1.70782e-07,60.7941,60.7941
22988,135,38,62.4643,22.7073,17.4859,9.13546,46.9814,-35.4822,1.74476e-07,59.7839,59.7839
22989,135,39,62.4643,22.7073,17.4931,4.63547,48.4665,-34.4268,1.79395e-07,58.7286,58.7286
22990,135,40,62.4643,22.7073,21.9284,45.1426,46.3303,-41.5212,1.66835e-07,65.823,65.823
22991,135,41,62.4643,22.7073,21.9356,40.6426,44.3199,-37.8835,1.6066e-07,62.1853,62.1853
22992,135,42,62.4643,22.7073,21.9427,36.1426,42.6907,-34.7016,1.55551e-07,59.0034,59.0034
22993,135,43,62.4643,22.7073,21.9499,31.6426,41.488,-41.0978,1.51682e-07,65.3995,65.3995
22994,135,44,62.4643,22.7073,21.9571,27.1426,40.7492,-35.1505,1.49255e-07,59.4523,59.4523
22995,135,45,62.4643,22.7073,21.9643,22.6426,40.5,-37.4944,1.48427e-07,61.7962,61.7962
22996,135,46,62.4643,22.7073,21.9715,18.1426,40.7492,-40.3246,1.53796e-07,64.6263,64.6263
22997,135,47,62.4643,22.7073,21.9787,13.6426,41.488,-35.9986,1.56069e-07,60.3004,60.3004
22998,135,48,62.4643,22.7073,21.9859,9.14265,42.6907,-35.169,1.59985e-07,59.4708,59.4708
22999,135,49,62.4643,22.7073,21.9931,4.64266,44.3199,-35.6309,1.65123e-07,59.9327,59.9327
23000,135,50,62.4643,22.7073,26.4284,45.1498,42.4529,-37.9628,1.54829e-07,62.2645,62.2645
23001,135,51,62.4643,22.7073,26.4356,40.6498,40.2492,-32.9794,1.46278e-07,57.2812,57.2812
23002,135,52,62.4643,22.7073,26.4427,36.1498,38.448,-39.5125,1.42435e-07,63.8143,63.8143
23003,135,53,62.4643,22.7073,26.4499,31.6498,37.108,-38.8916,1.38347e-07,63.1934,63.1934
23004,135,54,62.4643,22.7073,26.4571,27.1498,36.2802,-36.8589,1.3563e-07,61.1607,61.1607
23005,135,55,62.4643,22.7073,26.4643,22.6498,36,-37.7562,1.34644e-07,62.058,62.058
23006,135,56,62.4643,22.7073,26.4715,18.1498,36.2802,-40.898,1.38173e-07,65.1998,65.1998
23007,135,57,62.4643,22.7073,26.4787,13.6498,37.108,-37.9285,1.40745e-07,62.2303,62.2303
23008,135,58,62.4643,22.7073,26.4859,9.14984,38.448,-33.3773,1.44844e-07,57.679,57.679
23009,135,59,62.4643,22.7073,26.4931,4.64985,40.2492,-43.8592,1.49032e-07,68.161,68.161
23010,135,60,62.4643,22.7073,30.9284,45.157,38.7105,-38.6755,1.42372e-07,62.9773,62.9773
23011,135,61,62.4643,22.7073,30.9355,40.657,36.2802,-38.5901,1.3395e-07,62.8919,62.8919
23012,135,62,62.4643,22.7073,30.9427,36.157,34.271,-41.6837,1.28739e-07,65.9854,65.9854
23013,135,63,62.4643,22.7073,30.9499,31.657,32.7605,-40.5964,1.23931e-07,64.8982,64.8982
23014,135,64,62.4643,22.7073,30.9571,27.157,31.8198,-51.733,1.20821e-07,76.0347,76.0347
23015,135,65,62.4643,22.7073,30.9643,22.657,31.5,-41.2906,1.19693e-07,65.5923,65.5923
23016,135,66,62.4643,22.7073,30.9715,18.157,31.8198,-43.9229,1.22501e-07,68.2246,68.2246
23017,135,67,62.4643,22.7073,30.9787,13.657,32.7605,-36.3148,1.24789e-07,60.6166,60.6166
23018,135,68,62.4643,22.7073,30.9859,9.15703,34.271,-35.3529,1.28758e-07,59.6546,59.6546
23019,135,69,62.4643,22.7073,30.9931,4.65703,36.2802,-41.8785,1.35167e-07,66.1802,66.1802
23020,135,70,62.4643,22.7073,35.4284,45.1642,35.1461,-38.5923,1.30313e-07,62.8941,62.8941
23021,135,71,62.4643,22.7073,35.4355,40.6642,32.45,-42.6287,1.20922e-07,66.9304,66.9304
23022,135,72,62.4643,22.7073,35.4427,36.1642,30.1869,-46.5275,1.12475e-07,70.8293,70.8293
23023,135,73,62.4643,22.7073,35.4499,31.6642,28.4605,-44.4677,1.08764e-07,68.7695,68.7695
23024,135,74,62.4643,22.7073,35.4571,27.1642,27.3724,-41.0734,1.05143e-07,65.3752,65.3752
23025,135,75,62.4643,22.7073,35.4643,22.6642,27,-43.1234,1.03591e-07,67.4252,67.4252
23026,135,76,62.4643,22.7073,35.4715,18.1642,27.3724,-40.3717,1.05527e-07,64.6734,64.6734
23027,135,77,62.4643,22.7073,35.4787,13.6642,28.4605,-41.4827,1.07947e-07,65.7845,65.7845
23028,135,78,62.4643,22.7073,35.4859,9.16422,30.1869,-52.4137,1.11953e-07,76.7155,76.7155
23029,135,79,62.4643,22.7073,35.493,4.66422,32.45,-41.1802,1.21209e-07,65.4819,65.4819
23030,135,80,62.4643,22.7073,39.9284,45.1714,31.8198,-44.4642,1.18572e-07,68.766,68.766
23031,135,81,62.4643,22.7073,39.9355,40.6714,28.8141,-53.9433,1.08265e-07,78.2451,78.2451
23032,135,82,62.4643,22.7073,39.9427,36.1714,26.2393,-34.5755,9.94376e-08,58.8773,58.8773
23033,135,83,62.4643,22.7073,39.9499,31.6714,24.2332,-35.7908,9.27085e-08,60.0926,60.0926
23034,135,84,62.4643,22.7073,39.9571,27.1714,22.9456,-34.7271,8.80564e-08,59.0288,59.0288
23035,135,85,62.4643,22.7073,39.9643,22.6714,22.5,-36.5436,8.62497e-08,60.8453,60.8453
23036,135,86,62.4643,22.7073,39.9715,18.1714,22.9456,-34.3012,8.80129e-08,58.6029,58.6029
23037,135,87,62.4643,22.7073,39.9787,13.6714,24.2332,-33.9016,8.97004e-08,58.2034,58.2034
23038,135,88,62.4643,22.7073,39.9859,9.1714,26.2393,-39.1256,9.7627e-08,63.4274,63.4274
23039,135,89,62.4643,22.7073,39.993,4.67141,28.8141,-43.3578,1.07461e-07,67.6595,67.6595
23040,135,90,62.4643,22.7073,44.4283,45.1785,28.8141,-39.9729,1.07635e-07,64.2746,64.2746
23041,135,91,62.4643,22.7073,44.4355,40.6786,25.4558,-40.1719,9.62855e-08,64.4736,64.4736
23042,135,92,62.4643,22.7073,44.4427,36.1786,22.5,-34.4672,8.62094e-08,58.7689,58.7689
23043,135,93,62.4643,22.7073,44.4499,31.6786,20.1246,-33.3213,7.57499e-08,57.6231,57.6231
23044,135,94,62.4643,22.7073,44.4571,27.1786,18.554,-30.7887,6.98839e-08,55.0904,55.0904
23045,135,95,62.4643,22.7073,44.4643,22.6786,18,-31.2798,6.77039e-08,55.5815,55.5815
23046,135,96,62.4643,22.7073,44.4715,18.1786,18.554,-31.7816,6.97479e-08,56.0834,56.0834
23047,135,97,62.4643,22.7073,44.4787,13.6786,20.1246,-39.7425,7.38043e-08,64.0442,64.0442
23048,135,98,62.4643,22.7073,44.4858,9.17859,22.5,-37.5738,8.32583e-08,61.8756,61.8756
23049,135,99,62.4643,22.7073,44.493,4.6786,25.4558,-36.3417,9.34224e-08,60.6434,60.6434
23050,135,100,62.4643,22.7073,48.9283,45.1857,26.2393,-38.3149,9.82016e-08,62.6167,62.6167
23051,135,101,62.4643,22.7073,48.9355,40.6857,22.5,-37.7457,8.47424e-08,62.0475,62.0475
23052,135,102,62.4643,22.7073,48.9427,36.1857,19.0919,-32.0355,7.30361e-08,56.3372,56.3372
23053,135,103,62.4643,22.7073,48.9499,31.6858,16.225,-28.8641,6.09573e-08,53.1659,53.1659
23054,135,104,62.4643,22.7073,48.9571,27.1858,14.2302,-32.4245,5.33113e-08,56.7262,56.7262
23055,135,105,62.4643,22.7073,48.9643,22.6858,13.5,-30.9133,5.00621e-08,55.2151,55.2151
23056,135,106,62.4643,22.7073,48.9715,18.1858,14.2302,-30.5008,5.29195e-08,54.8026,54.8026
23057,135,107,62.4643,22.7073,48.9787,13.6858,16.225,-35.2683,5.99588e-08,59.57,59.57
23058,135,108,62.4643,22.7073,48.9858,9.18578,19.0919,-29.7876,7.0919e-08,54.0894,54.0894
23059,135,109,62.4643,22.7073,48.993,4.68578,22.5,-31.7807,8.28676e-08,56.0825,56.0825
23060,135,110,62.4643,22.7073,53.4283,45.1929,24.2332,-35.5037,9.12664e-08,59.8055,59.8055
23061,135,111,62.4643,22.7073,53.4355,40.6929,20.1246,-31.0631,7.70075e-08,55.3649,55.3649
23062,135,112,62.4643,22.7073,53.4427,36.1929,16.225,-30.8116,6.04079e-08,55.1133,55.1133
23063,135,113,62.4643,22.7073,53.4499,31.6929,12.7279,-30.4357,4.69392e-08,54.7375,54.7375
23064,135,114,62.4643,22.7073,53.4571,27.1929,10.0623,-33.3575,3.68209e-08,57.6592,57.6592
23065,135,115,62.4643,22.7073,53.4643,22.693,9,-28.2775,3.25208e-08,52.5792,52.5792
23066,135,116,62.4643,22.7073,53.4715,18.193,10.0623,-39.8085,3.60784e-08,64.1103,64.1103
23067,135,117,62.4643,22.7073,53.4786,13.693,12.7279,-29.4729,4.67232e-08,53.7746,53.7746
23068,135,118,62.4643,22.7073,53.4858,9.19297,16.225,-35.1476,5.9978e-08,59.4494,59.4494
23069,135,119,62.4643,22.7073,53.493,4.69297,20.1246,-32.532,7.4207e-08,56.8337,56.8337
23070,135,120,62.4643,22.7073,57.9283,45.2001,22.9456,-41.6106,9.25729e-08,65.9124,65.9124
23071,135,121,62.4643,22.7073,57.9355,40.7001,18.554,-36.6581,7.3942e-08,60.9599,60.9599
23072,135,122,62.4643,22.7073,57.9427,36.2001,14.2302,-32.6205,5.32776e-08,56.9223,56.9223
23073,135,123,62.4643,22.7073,57.9499,31.7001,10.0623,-28.3233,3.64056e-08,52.6251,52.6251
23074,135,124,62.4643,22.7073,57.9571,27.2001,6.36396,-22.8643,2.25762e-08,47.1661,47.1661
23075,135,125,62.4643,22.7073,57.9643,22.7001,4.5,-20.7646,1.57587e-08,45.0664,45.0664
23076,135,126,62.4643,22.7073,57.9715,18.2001,6.36396,-21.7121,2.25593e-08,46.0139,46.0139
23077,135,127,62.4643,22.7073,57.9786,13.7001,10.0623,-26.3388,3.64842e-08,50.6405,50.6405
23078,135,128,62.4643,22.7073,57.9858,9.20015,14.2303,-30.6266,5.22715e-08,54.9284,54.9284
23079,135,129,62.4643,22.7073,57.993,4.70016,18.554,-30.9645,6.80969e-08,55.2663,55.2663
23080,135,130,62.4643,22.7073,62.4283,45.2073,22.5,-30.0269,8.17671e-08,54.3287,54.3287
23081,135,131,62.4643,22.7073,62.4355,40.7073,18,-32.1098,6.63085e-08,56.4115,56.4115
23082,135,132,62.4643,22.7073,62.4427,36.2073,13.5,-36.883,5.0138e-08,61.1848,61.1848
23083,135,133,62.4643,22.7073,62.4499,31.7073,9,-23.0319,3.33089e-08,47.3336,47.3336
23084,135,134,62.4643,22.7073,62.4571,27.2073,4.5,-19.5225,1.60751e-08,43.8243,43.8243
23085,135,135,62.4643,22.7073,62.4643,22.7073,0,-28.6883,1.32589e-08,52.9901,52.9901
23086,135,136,62.4643,22.7073,62.4714,18.2073,4.5,-19.8874,1.60847e-08,44.1891,44.1891
23087,135,137,62.4643,22.7073,62.4786,13.7073,9,-25.2844,3.36589e-08,49.5861,49.5861
23088,135,138,62.4643,22.7073,62.4858,9.20734,13.5,-30.5295,5.19969e-08,54.8312,54.8312
23089,135,139,62.4643,22.7073,62.493,4.70735,18,-31.7539,6.97301e-08,56.0557,56.0557
23090,135,140,62.4643,22.7073,66.9283,45.2145,22.9456,-30.8313,8.51098e-08,55.133,55.133
23091,135,141,62.4643,22.7073,66.9355,40.7145,18.554,-38.1569,7.01478e-08,62.4586,62.4586
23092,135,142,62.4643,22.7073,66.9427,36.2145,14.2302,-33.107,5.40993e-08,57.4088,57.4088
23093,135,143,62.4643,22.7073,66.9499,31.7145,10.0623,-30.6619,3.76356e-08,54.9636,54.9636
23094,135,144,62.4643,22.7073,66.9571,27.2145,6.36396,-22.0873,2.33691e-08,46.3891,46.3891
23095,135,145,62.4643,22.7073,66.9643,22.7145,4.5,-19.3509,1.62744e-08,43.6527,43.6527
23096,135,146,62.4643,22.7073,66.9714,18.2145,6.36396,-23.4513,2.32156e-08,47.7531,47.7531
